id,postal_code,postal_zone,city_id:id,zone_type,neighborhoods,villages,active
postal_051030,051030,0510,state_co_251,urban,"Aurelio Mejía- Centro- El Llano- El Paraíso- Girardota Nueva- Guadales- Guayacanes- Hato Grande- Juan 23- La Ceiba- La Ferreira- La Florida- Montecarlo- Naranjal- Nuevo Horizonte- Palmas del Llano- Salado- San José- Santa Ana","",True
postal_525030,525030,5250,state_co_961,urban,"","",True
postal_201058,201058,2010,state_co_608,rural,"","",True
postal_190509,190509,1905,state_co_567,rural,"","",True
postal_084047,084047,0840,state_co_328,rural,"","",True
postal_915010,915010,9150,state_co_1295,urban,"","",True
postal_527007,527007,5270,state_co_956,rural,"","",True
postal_735058,735058,7350,state_co_1162,rural,"","Aracamangas- Bruselas-  Buhos-  Caicedonia-  Caño Roto-  Coloradas-  Contorno-  Copete Oriente-  El Oso-  El Triunfo - Occidental-  Esmeralda Alta-  Esmeralda Baja-  Esperanza-  La Estrella-  La Loma-  La Vista-  Las Juntas-  Los Andes-  Maquencal-  Menda",True
postal_110841,110841,1108,state_co_349,urban,"Alqueria La Fragua- Alqueria La Fragua Norte- Boita- La Campiña- Las Delicias- Nueva York- Provivienda- Provivienda Occidental- Renania Urapanes- Santa Catalina- Timiza- Timiza A- Timiza B- Timiza C- Tundama","",True
postal_527580,527580,5275,state_co_951,urban,"","",True
postal_250051,250051,2500,state_co_741,urban,"Acuaparque Altanare- Alameda del Pinar- Altos de Camilo Torres- Altos de Portalegre- Altos del Bosque I- Altos del Bosque II- Altos del Bosque III- Altos del Pinar I- Altos del Pinar II- Altos del Pinar III- Altos del Pinar IV- Altos del Sacromonte- Bochi","",True
postal_170008,170008,1700,state_co_518,rural,"","Colombia- Cueva Santa-  El Cascarero-  El Chuzo-  El Guineo-  El Limon-  El Reposo-  El Rosario-  Guacaica-  Guacaica-  Guacas-  La Argelia-  La Aurora-  La Cabaña-  La China-  La Inquisición-  La Quiebra del Billar-  La Trinida-  Lisboa-  Los Lobos-  Mal",True
postal_706037,706037,7060,state_co_1145,rural,"","Algodoncillo- Aserradero-  Bomba-  Cabecera Municipal-  Centro Azul-  Chupundun-  El Martillo-  El Olivo-  Flechas-  Guaimaral-  Guaymaral-  hueso-  La Gran Vía-  Las Huertas-  Los Castillos-  Media Sombra-  Minuto de Dios-  Mocha Nariz-  Palmar-  Palmar",True
postal_527060,527060,5270,state_co_946,urban,"","",True
postal_154827,154827,1548,state_co_447,rural,"","",True
postal_814057,814057,8140,state_co_1248,rural,"","Alpes 1- Arauquita_Arauca-  Bajo Caranal-  Buenos Aires-  El Amparo-  El Cristal-  El Paraiso-  La Cabaña-  La Cristalina-  La Primavera-  La Salve-  La Unión-  Villanueva",True
postal_700001,700001,7000,state_co_1130,urban,"6 de Enero- 7 de Agosto- A Prodes- Av Las Penitas- Bellavista- Bogotá- Bosque- Boston- Buenos Aires- Carcel Nacional- Cauca- Centro- Charconcito- Ciudad Jardín- Ciudadela Universitaria I- Ciudadela Universitaria II- Costa Azul- Cuatro Vientos- Dulce Nombr","",True
postal_702057,702057,7020,state_co_1138,rural,"","Cocorote",True
postal_815017,815017,8150,state_co_1250,rural,"","Alto Caño Rojo- Alto La Pava-  Alto San Joaquin-  Alto San Miguel-  Bajo Banadia-  Bajo Pescado-  Banadia-  Banadia Medio-  Brisas del Stocá-  Buenos Aires-  Campo Alegre-  Caño Rojo-  Charo Alto-  Charo Bajo-  Charo Centro-  Cobalongos-  Cuatro Esquinas-",True
postal_733558,733558,7335,state_co_1175,rural,"","Cabecera Municipal- Cairo Brisas-  Caracolí Barroso-  Caracolí e Iguales-  Centro Chipuelo-  Chontaduro-  El Chorro-  Guamal-  Guamalito-  La Luisa-  Planadas Arenosa-  Rincón Santo Centro-  Rincón Santo de Lemaya-  Serrezuela Paraíso-  Tovar",True
postal_680547,680547,6805,state_co_1124,rural,"","Alizal- Carbonal-  Cristalina-  Pantanos-  Quemado-  Roble",True
postal_111161,111161,1111,state_co_349,urban,"Bosques de San Jorge- Campanella- El Pino- Las Flores- Las Mercedes I- Las Mercedes Suba- Las Mercedes Suba Rural- Pinos de Lombardía- Rincón de Santa Inés- Sabana de Tibabuyes Norte- Salitre Suba- Tibabuyes- Tuna- Tuna Baja- Tuna Rural- Villa Hermosa","",True
postal_683037,683037,6830,state_co_1077,rural,"","Avendaños- Cabecera Municipal-  Chinata-  El Calvario-  El Curial-  El Fiscal-  El Palmar-  El Tablón-  El Venado-  Gambita-  Gambita Viejo-  Guacamayas-  Juanegro-  La Carrera-  La Palma-  Moscachoque",True
postal_526520,526520,5265,state_co_948,urban,"","",True
postal_278037,278037,2780,state_co_800,rural,"","",True
postal_443027,443027,4430,state_co_846,rural,"","",True
postal_131040,131040,1310,state_co_367,urban,"7 de Agosto- Centelia- Concepción- El Puente- El Remanso- La Guayana- La Loma- La Vera- Santander","",True
postal_057050,057050,0570,state_co_211,urban,"","",True
postal_054828,054828,0548,state_co_306,rural,"","Alto de Guayaquil- Campamento-  Chaverras-  Cuchilla del Rejo-  El Cedro Plancitos Brasilal-  El Jardin Buenos Aires-  El Porvenir-  El Salado-  El Suspito-  La Capilla-  La Cienaga-  La Honda-  La Montañita-  La Secreta-  La Soleda-  Manzanares Abajo-  M",True
postal_250818,250818,2508,state_co_765,rural,"","Casablanca- La Merced-  Quincha-  San Pedro",True
postal_232557,232557,2325,state_co_647,rural,"","Colomboy- El Algodón-  El Olivo-  La Curva-  Las Cumbres-  Nube de Agua-  San Francisco",True
postal_053467,053467,0534,state_co_268,rural,"","Agua Bonita- Alto de Buenos Aires-  Cabecera Municipal-  Culebra La Cabaña-  Dorado Calamar-  El Brasil-  El Cairo-  El Chuscal-  El Ingenio-  Guacharacas-  Guacimal Alicante-  Guardasol-  La Argentina-  La Esmeralda-  La Floresta-  La Gazapera-  La Ica-",True
postal_150610,150610,1506,state_co_401,urban,"","",True
postal_990001,990001,9900,state_co_1316,urban,"","",True
postal_057457,057457,0574,state_co_249,rural,"","Chuscal- El Llano-  El Paso-  Las Azules-  Los Monos-  Musinga-  Nobogacita-  Nutibara-  Piedras-  Piedras Blancas",True
postal_764503,764503,7645,state_co_1209,urban,"12 de Octubre- 20 de Junio- Alfonso Lopez- Brisas del Mar- Cabal Pombo- Caldas- Dignita- El Cambio- El Retén- El Ruíz- El Triunfo- Gaitán- La Campiña- La Libertad- La Unión- Las Palmas- Matia Mulumba- Nueva Frontera- Nueva Granada- Nuevo Amanecer- Puerta","",True
postal_176007,176007,1760,state_co_543,rural,"","Alto Arroyo- El Oso-  El Paramo-  El Pindo-  Frailes-  Gallinazo-  La Enea-  La Esperanza-  La Guayana-  La Laguna-  La Laguna-  La Laguna Alta-  Montaño-  Papayal-  Páramo de Santa Rosa-  Playa Larga-  Potosi-  Romeral-  Termales-  Valles",True
postal_191501,191501,1915,state_co_587,urban,"Altos de París- Alvaro H Caicedo- Antonio Nariño- Betania- Bosques del Limonar- Cañaveral- Carlos A Guzmán- El Cementerio- El Centro- El Hipódromo- El Jardín- El Porvenir- El Triunfo- Granada- Jorge Eliecer Gaitán- La Cabaña- La Ceiba- La Esperanza- La Gr","",True
postal_194007,194007,1940,state_co_576,rural,"","La Ventica- Nueva Argelia",True
postal_686537,686537,6865,state_co_1116,rural,"","CAMPO HERMOSO- CANTARRANAS-  CHANCHON-  LA ESMERALDA-  LA ESPERANZA-  La Plazuela-  Mata de Guadua-  NUEVA GRANADA-  PALESTINA-  Palo Blanco- SANTA INES-  SANTA ROSA-  Venceremos-  Villa Luz",True
postal_200002,200002,2000,state_co_602,urban,"Candelaria- Cinco de Noviembre- Doce de Octubre- Los Cocos- Los Milagros- Mayales Etapa I- Panamá- San Fernando- Santa Rita- Santa Rosa- Simón Bolívar- Urbanización Los Mayales- Urbanización Mayales Etapa II- Villa Clara- Villa del Rosario","",True
postal_056438,056438,0564,state_co_310,rural,"","",True
postal_413008,413008,4130,state_co_827,rural,"","AGUA CALIENTE- AGUA FRIA-  ALTO PEDREGAL-  ARRAYANAL-  BAJO PEDREGAL-  Bejucal Alto-  Bejucal Bajo-  BUENA VISTA-  EL ALTO GUADUAL-  El Esmero-  EL GUADUAL-  EL TAMBILLO-  EL VISO Y MESITAS-  HONDA-  LA HONDA ALTA-  LA ULLOA-  LAS JUNTAS-  LLANITOS-  LOMA",True
postal_057857,057857,0578,state_co_232,rural,"","Belencito- Campamento-  Caracoli-  El Cerro-  El Coco-  Piedras Blancas-  Polines-  Polines San Cebastian-  Remedia Pobre",True
postal_521060,521060,5210,state_co_921,urban,"","Cabecera Municipal- Sección del Pueblo",True
postal_080011,080011,0800,state_co_326,urban,"Cevillar- Kennedy- La Sierra- La Sierrita- La Victoria- Las Américas- Los Continentes- Santo Domingo de Guzmán","",True
postal_230017,230017,2300,state_co_627,rural,"","Alto Rosario- Chispa Catalina-  Chispa La Gloria-  Chispas Las Palmitas-  El Totumo-  Galilea-  Guateque-  Hoyo Oscuro-  Jaraquiel-  Km. 12-  La Victoria-  Las Pulgas-  Loma Grande-  Los Cedros-  Medellín-  Mochilas-  Moncholo-  Pueblo Nuevo-  San Jerónim",True
postal_547050,547050,5470,state_co_986,urban,"","",True
postal_152847,152847,1528,state_co_446,rural,"","Camoyo- Gualí-  Rosal-  San Martin-  Tona",True
postal_057837,057837,0578,state_co_297,rural,"","Arenas Monas- Betania-  Cantagallo-  La Ceiba-  La Gloria-  La Rosita-  Los Burros-  Palma de Vino-  Parcelas de Macondo-  San Antonio-  San Diego-  Zapindonga Arriba",True
postal_524527,524527,5245,state_co_960,rural,"","Cuas",True
postal_132047,132047,1320,state_co_394,rural,"","",True
postal_687039,687039,6870,state_co_1049,rural,"","",True
postal_253047,253047,2530,state_co_658,rural,"","BALSILLAS- CAPREA-  CHINIATA-  EL RETIRO-  EL TRIGO-  ESPERANZA-  LOS ALPES-  LOS BALSOS-  Los Manzanos-  MATIMA-  POZO HONDO-  PRIMAVERA DE MATIMA-  PUEBLO VIEJO-  PUENTE TIERRA-  SAN AGUSTIN-  SAN RAFAEL-  SAN RAFAEL-  SANTA ANA-  SANTA BARBARA-  SANTO",True
postal_540007,540007,5400,state_co_977,rural,"","Ayacucho- Tabiro",True
postal_184010,184010,1840,state_co_558,urban,"","",True
postal_526027,526027,5260,state_co_958,rural,"","Arrayan de Yascual- Buena Vista-  Polachayan",True
postal_082040,082040,0820,state_co_337,urban,"Alfonso Lopez- Almendros- Arenosa- Avianca- Camilo Torres- Centro- El Camen- El Porvenir- El Pradito- La Loma- La Victoria- Miraflores- Plaza- Tamarindo","",True
postal_050040,050040,0500,state_co_201,urban,"Alfonso Lopez- Córdoba- Cementerio Universal- Francisco Antonio Zea- Kennedy- Lopez de  Mesa- Oleoducto- Terminal de Transporte","",True
postal_992009,992009,9920,state_co_1317,rural,"","Matiyure",True
postal_686029,686029,6860,state_co_1088,rural,"","",True
postal_942057,942057,9420,state_co_1302,rural,"","",True
postal_253620,253620,2536,state_co_717,urban,"","",True
postal_253040,253040,2530,state_co_658,urban,"","CALNDAIMA- CORAMA-  LA ESMERALDA-  LA LAGUNA-  LA MARIA-  SAN CAYETANO-  SAN ISIDRO-  SAN JUANITO",True
postal_150487,150487,1504,state_co_484,rural,"","Cabecera Municipal- Gratamira-  La Laguna-  Quebrada Grande-  San Antonio Norte-  Villanueva",True
postal_154001,154001,1540,state_co_445,urban,"","",True
postal_081028,081028,0810,state_co_347,rural,"","",True
postal_055057,055057,0550,state_co_301,rural,"","Alto de los Gomez- Buena Vista-  Cabecera Municipal-  Corozal-  El Guayabo-  El Helechal-  El Mango-  El Uvital-  El Vergel-  Honda-  La Arcadia-  La Liboriana-  La Loma-  La Quiebra-  Las Mercedes-  Loma Larga-  Los Charcos-  Morro Plancho-  Naranjal Pob",True
postal_085001,085001,0850,state_co_342,urban,"","",True
postal_252008,252008,2520,state_co_659,rural,"","AGUANEGRA- EL CARMEN-  EL DORADO-  QUECOS-  SAN ANTONIO-  SAN LUIS-  SANTA ROSA",True
postal_111221,111221,1112,state_co_349,urban,"Alcázares- Baquero- Benjamín Herrera- Colombia- Concepción Norte- El Rosario- José Joaquín Vargas- La Esperanza- La Merced Norte- La Paz- Muequeta- Parque Distrital Salitre- Parque Popular Salitre- Popular Modelo- Quinta Mutis- Rafael Uribe- San Fernando-","",True
postal_440003,440003,4400,state_co_839,urban,"","",True
postal_444010,444010,4440,state_co_845,urban,"","",True
postal_233501,233501,2335,state_co_636,urban,"","",True
postal_192027,192027,1920,state_co_575,rural,"","Bateas- Campo Alegre-  El Berlin-  El Carrizal-  El Naranjo-  El Trapiche-  Guayope-  La E peranza-  La Picueta-  Loma Larga-  Loma Pueblito-  Loma Redonda-  Vitoyó",True
postal_441048,441048,4410,state_co_851,rural,"","",True
postal_131028,131028,1310,state_co_354,rural,"","",True
postal_520530,520530,5205,state_co_932,urban,"","Cabecera Municipal El Tablon",True
postal_444037,444037,4440,state_co_850,rural,"Las Tunas 2","",True
postal_080016,080016,0800,state_co_326,urban,"Carlos Meisel- El Silencio- La Esmeralda- La Florida- La Libertad- Las Colinas- Las Terrazas- Me Quejo- Mercedes Sur- Nueva Colombia- Olaya- San Felipe- Villa Rosario","",True
postal_056860,056860,0568,state_co_221,urban,"","",True
postal_443007,443007,4430,state_co_840,rural,"","",True
postal_523540,523540,5235,state_co_959,urban,"","Chitamar Bajo- Escritorio Alto-  La Esperanza-  Puerres-  Tescual Bajo-  Yanalé",True
postal_155060,155060,1550,state_co_457,urban,"Centro- Danubio- El Carmen- Porvenir","",True
postal_196038,196038,1960,state_co_598,rural,"","",True
postal_944058,944058,9440,state_co_1299,rural,"","",True
postal_944018,944018,9440,state_co_1298,rural,"","",True
postal_526001,526001,5260,state_co_916,urban,"","",True
postal_444030,444030,4440,state_co_850,urban,"16 de Julio- 20 de Julio- Buenos Aires- Centro- Chapinero- Chiquinquirá- El Carmen- El Prado- Enrique Brito- Félix Áreas- Gran Colombia- Juan A Araújo- La Esperanza- La Floresta- La Victoria- Las Delicias- Las Tunas 1- Leticia- Loma Fresca y Manzanilla- L","",True
postal_051417,051417,0514,state_co_293,rural,"","Cambure- Cruces-  El Quince-  La María-  Llanadas-  San Antonio del Río-  San Bernardo-  San Julián-  Santa Barbara-  Santa Ines",True
postal_472007,472007,4720,state_co_856,rural,"","Las Flores",True
postal_734540,734540,7345,state_co_1170,urban,"","",True
postal_760011,760011,7600,state_co_1203,urban,"Base Aérea- Chapinero- El Trébol- Fepicol- La Base- Las Ceibas- Los Pinos- San Marino- Urbanización La Base- Villacolombia","",True
postal_705077,705077,7050,state_co_1146,rural,"12 de Noviembre- Calle Real- El Carmelo- El Oasis- La Esperanza- Las Acacias- Las Peronillas- Zona Artesanal","",True
postal_683571,683571,6835,state_co_1084,urban,"","",True
postal_152211,152211,1522,state_co_492,urban,"Alamos del Sur- Angelmar- Colombia- El Carmen- El Jardín- El Nogal- El Rosario- La Castellana- La Villita- Las Américas- Los Arrayanes- Los Rosales- Magdalena- Olaya Herrera- San Andresito- San Rafael- Santa Catalina- Santa Inés- Siete de Agosto- Simón Bo","",True
postal_202037,202037,2020,state_co_624,rural,"","Cabecera Municipal- Los Tupes",True
postal_051860,051860,0518,state_co_302,urban,"","",True
postal_446008,446008,4460,state_co_842,rural,"","",True
postal_731580,731580,7315,state_co_1186,urban,"","",True
postal_702070,702070,7020,state_co_1152,urban,"Amores nuevos- Bodega- Bosque- Buenos Aires- Carpeta- Cascajito- Cementerio- Centro- Charco Colorado- Chupundun- Colombia- Divino Niño- El Trébol- El Vaticano- Esmeralda- Estanco- Gaitán- Guinea- La Ceja- Las Malvinas- Palacio- Pueblo nuevo- San Francisco","Since",True
postal_684021,684021,6840,state_co_1128,urban,"","",True
postal_252212,252212,2522,state_co_685,urban,"","BETHEL- LA VENTA-  MOSQUERA",True
postal_732028,732028,7320,state_co_1181,rural,"","Alto Rico- Camelias-  El Hatillo-  El Mercado-  Flor Azul-  La Cabaña-  La Mesa-  La Parroquia-  Las Lomas-  Las Marías-  Mal Paso-  Medina-  Orita-  Pitalito-  Porvenir-  Pueblo Nuevo-  Quebrada Honda-  San Andrés-  San Vicente-  Todo Santos",True
postal_151240,151240,1512,state_co_428,urban,"","",True
postal_052850,052850,0528,state_co_210,urban,"","",True
postal_475008,475008,4750,state_co_874,rural,"","",True
postal_763001,763001,7630,state_co_1211,urban,"Brisas del Río- Cañaveral- Centro- Cocicoinpa- El Edén- Gualcoche- José Antonio Galán- La María- La María II Etapa- La Planta- Los Mármoles- Municipal- Nariño- Obrero- Paulus VI- Paulus VI II Etapa- Portales- Primero de Mayo- Ricaurte- Urbanización El Jar","",True
postal_250257,250257,2502,state_co_770,rural,"","Barroblanco- El Centro-  EL GUAMAL-  LA UNON-  Río Frío-  San Isidro",True
postal_472028,472028,4720,state_co_865,rural,"","",True
postal_543037,543037,5430,state_co_1003,rural,"","Alto Santa Lucía- Bataga-  Buenos Aires-  El Colorado-  El Cucano-  El Páramo-  El Picacho-  El Volcán-  La Libertad-  La Palmita-  Llano Grande-  Matagira-  Naranjo-  Picapica-  Quebrada Grande-  San Antonio-  San Rafael-  Tulanta-  Ulaga Alta-  Ulaga Ba",True
postal_528008,528008,5280,state_co_949,rural,"","",True
postal_201037,201037,2010,state_co_612,rural,"","",True
postal_542017,542017,5420,state_co_994,rural,"","Bagalal- Cabecera Municipal-  Centro Rural-  El Molino-  El Pabellón-  Honda Sur-  La Colina-  La Teja-  Monte Grande-  Pamplonita-  Paso Antiguo-  Providencia",True
postal_911018,911018,9110,state_co_1294,rural,"","",True
postal_194037,194037,1940,state_co_577,rural,"","Albania- Altamira-  Bamboleo-  Bellones-  El Ciruelar-  El Higuerón-  El Naranjal-  El Negro-  El Porvenir-  El Recreo-  El Roble-  Guachicono Centro-  Guayabo Negro-  Juanchito-  La Bajada-  La Betulia-  La Candelaria-  La Florida-  La Marquesa-  La Palm",True
postal_520004,520004,5200,state_co_913,urban,"Alameda El Común- Alcázares- Altos de La Carolina- Aquime- Aranda- Balcones del Este- Belalcázar- Bellavista- Carlos Pizarro- Centenario- Ciudad Real- Conjunto Cerrado Juandy- Corazón Barrios de Jesús- Corazón Barrios de Jesús II Etapa- Cujacal- El Algibe","",True
postal_205017,205017,2050,state_co_603,rural,"Urbanizaci¾n Villa Campestre","Barcelona- Bellavista-  Bombianero-  Boquerón-  Cabecera Municipal-  Cantarana-  Caracolí-  Cerro Bravo-  Cerro de Los Bustos-  Cerro Redondo-  Cuesta Rica-  El Carbón-  El Crisol-  El Guaro-  El Palmar-  Esmeralda Alta-  Esmeralda Baja-  Gallinazo-  Hond",True
postal_150267,150267,1502,state_co_506,rural,"","Cabecera Municipal- Centro-  Cunuca-  La Hacienda-  La Hacienda-  Leonera-  Raiba-  Represa de La Copa",True
postal_192579,192579,1925,state_co_600,rural,"","",True
postal_230507,230507,2305,state_co_635,rural,"","",True
postal_057028,057028,0570,state_co_286,rural,"","Barbacoas- Cabecera Municipal-  El Clavel-  El Encanto-  El Madero-  La Ceja-  La Ermita-  La Fragua-  La Travesia-  Machado-  Mal Paso_Buenos Aires-  Membrillal-  Niquia-  San Cristobal_pena-  San Pedro-  Tesorero-  Tesorito",True
postal_732508,732508,7325,state_co_1163,rural,"","Bolivia- El Brasil-  El Cedral-  El Tostado-  Recreo Bajo",True
postal_661048,661048,6610,state_co_1037,rural,"","Amoladora Alta- Convención-  El Guayabo-  El Nivel-  El Zurrumbo-  La Bodega-  La Ceja-  La Honda-  La Oriental-  La Popa-  Las Tazas-  Maracaibo-  San Luis",True
postal_475007,475007,4750,state_co_874,rural,"","",True
postal_943018,943018,9430,state_co_1304,rural,"","",True
postal_763038,763038,7630,state_co_1234,rural,"","",True
postal_232537,232537,2325,state_co_634,rural,"","Bajo Grande- K-35-  La Colina-  San Andresito",True
postal_705018,705018,7050,state_co_1148,rural,"","Las Peñas",True
postal_053830,053830,0538,state_co_298,urban,"","",True
postal_506068,506068,5060,state_co_901,rural,"","",True
postal_631028,631028,6310,state_co_1028,rural,"Urbanizaci¾n El Palmar","Canaan- La Nubia-  La Palmera-  Palogrande",True
postal_634008,634008,6340,state_co_1022,rural,"","Banbuco Alto- Banbuco Bajo-  Barcelona Alta-  Barcelona Baja-  Buena Vista-  El Paraíso-  El Placer-  El Vigilante-  La Cima-  La Soledad-  La Unión-  Los Tanques-  Morelia Alta-  Naranjal-  Tres Esquinas",True
postal_193507,193507,1935,state_co_594,rural,"","Avanzada- Cristalares-  El Boqueron-  El Encenillo-  El Placer-  El Retiro-  La Honda-  La Laguna-  La Marthica-  La Rivera-  Las Cruces I-  Las Cruces II-  Las Yescas-  Los Robles-  Sachacoco",True
postal_177060,177060,1770,state_co_537,urban,"","",True
postal_057458,057458,0574,state_co_249,rural,"","Atausi- Carauta-  Carautica-  Chontaduro-  Curadientes-  Curbata-  El Guayabo-  El Pozo-  El Salado-  Guaguas-  La Clara-  Murrí (La Blanquita)-  Quiparado-  San Mateo-  San Miguel",True
postal_478020,478020,4780,state_co_883,urban,"BARRIO ARRIBA- BARRIO EL PARQUE- BARRIO EL RIO- BARRIO GABRIELA- BARRIO LA BAMBONERA- BARRIO LA BOMBONERA- BARRIO LA CENTRAL- BARRIO LA ESCOBILLA- BARRIO LOS CACHACOS- BARRIO RABO LARGO- BARRIO SAN TROPEL","",True
